number,date,state,g/r,g,r,name,img,age,how,kbp_link,news_link_text 
543,"June 29, 2014",NJ,M/L,M,L,John Omar DelValle,,44,G,"""http://facebook.com/KilledByPolice/posts/859442100750595""","""http://newjersey.news12.com/news/officials-man-dies-in-police-involved-shooting-on-union-ave-in-elizabeth-1.8609628"""
542,"June 29, 2014",WA,M  ,M,unknown,Paul M. Edmundson,,43,G,"""http://facebook.com/KilledByPolice/posts/859047987456673""","""http://www.chronline.com/article_c8ff0b82-ffba-11e3-9841-001a4bcf887a.html"""
541,"June 28, 2014",CA,M/W,M,W,Richard Flick Shryne,"""http://www.killedbypolice.net/victims/140537.jpg""",37,R,"""http://facebook.com/KilledByPolice/posts/858961507465321""","""http://www.latimes.com/local/lanow/la-me-ln-deaths-sheriff-custody-20140628-story.html"""
540,"June 27, 2014",TX,M/B,M,B,Nyocomus Garnett,"""http://www.killedbypolice.net/victims/140536.jpg""",35,G,"""http://facebook.com/KilledByPolice/posts/858343974193741""","""http://www.newswest9.com/story/25893410/man-shot-and-killed-by-off-duty-police-officer-in-la-bodega-restaurant-in-midland"""
539,"June 27, 2014",VA,M/W,M,W,Michael Huffman,"""http://www.killedbypolice.net/victims/140535.jpg""",56,G,"""http://facebook.com/KilledByPolice/posts/858343020860503""","""http://www.wcyb.com/news/shooting-investigated-in-damascus/26694690"""
538,"June 27, 2014",MA,M/W,M,W,Dominic Graffeo,,56,T,"""http://facebook.com/KilledByPolice/posts/858022424225896""","""http://bostonherald.com/news_opinion/local_coverage/herald_bulldog/2014/06/chelsea_man_tased_later_dies"""
537,"June 27, 2014",WA,M/W,M,W,Aaron Thomas Wright,"""http://www.killedbypolice.net/victims/140533.jpg""",32,G,"""http://facebook.com/KilledByPolice/posts/858004507561021""","""http://www.kvewtv.com/article/2014/jun/27/breaking-one-man-dead-officer-involved-shooting/"""
536,"June 27, 2014",NY,M/L,M,L,Andres Morales,"""http://www.killedbypolice.net/victims/140532.jpg""",27,G,"""http://facebook.com/KilledByPolice/posts/857833577578114""","""http://www.nbcnewyork.com/news/local/Long-Island-Suffolk-County-Bay-Shore-Police-Involved-Shooting-Fatal-264868841.html"""
535,"June 27, 2014",TX,M/B,M,B,Rodney Hodge,"""http://www.killedbypolice.net/victims/140531.jpg""",33,G,"""http://facebook.com/KilledByPolice/posts/857822944245844""","""http://crimeblog.dallasnews.com/2014/06/one-suspect-dead-in-officer-involved-shooting.html/"""
534,"June 27, 2014",CA,M/B,M,B,Paul Ray Kemp Jr.,"""http://www.killedbypolice.net/victims/140530.jpg""",40,G,"""http://facebook.com/KilledByPolice/posts/857814690913336""","""http://www.nbclosangeles.com/news/local/Fatal-Officer-Involved-Shooting-in-Inglewood-264896001.html"""
533,"June 26, 2014",TX,M/W,M,W,Michael Berry,"""http://www.killedbypolice.net/victims/140529.jpg""",50,G,"""http://facebook.com/KilledByPolice/posts/857504684277670""","""http://www.bigcountryhomepage.com/story/d/story/police-sweetwater-standoff-suspect-shot-killed-aft/30835/jM2dxVZE2E6ydjb_-nt6tw"""
532,"June 26, 2014",MA,M/W,M,W,David Kingsbury,"""http://www.killedbypolice.net/victims/140528.jpg""",34,G,"""http://facebook.com/KilledByPolice/posts/857282314299907""","""http://www.masslive.com/news/index.ssf/2014/06/springfield_police_fatally_sho.html"""
531,"June 26, 2014",CA,M/W,M,W,James Jaimez,"""http://www.killedbypolice.net/victims/140527.jpg""",29,G,"""http://facebook.com/KilledByPolice/posts/857114944316644""","""http://www.nbclosangeles.com/news/local/Apple-Valley-Deputy-Involved-Shooting-Caught-on-Camera-Family-Witness-264706891.html"""
530,"June 26, 2014",DE,M/B,M,B,Dennis Hicks,"""http://www.killedbypolice.net/victims/140526.jpg""",29,G,"""http://facebook.com/KilledByPolice/posts/857103774317761""","""http://www.delawareonline.com/story/news/local/2014/06/25/wounded-delaware-state-trooper-kills-fleeing-felon-near-magnolia/11388985/"""
529,"June 26, 2014",CA,M/B,M,B,Samuel Johnson,,45,G,"""http://facebook.com/KilledByPolice/posts/857088637652608""","""http://www.nbclosangeles.com/news/local/Shooting-Reported-in-Baldwin-Hills-Mall-Area-264682231.html"""
528,"June 25, 2014",NJ,M/B,M,B,Lavon King,"""http://www.killedbypolice.net/victims/140524.jpg""",20,G,"""http://facebook.com/KilledByPolice/posts/856696281025177""","""http://www.nj.com/hudson/index.ssf/2014/06/prosecutors_office_man_shot_by_police_officer_dies_at_jersey_city_medical_center.html"""
527,"June 25, 2014",CA,M/B,M,B,Antoine Dominique Hunter,"""http://www.killedbypolice.net/victims/140523.jpg""",24,G,"""http://facebook.com/KilledByPolice/posts/856681094360029""","""http://ktla.com/2014/06/25/1-dead-1-injured-after-deputy-involved-shooting-in-compton/"""
526,"June 25, 2014",TX,M/W,M,W,Stanley Leger,"""http://www.killedbypolice.net/victims/140522.jpg""",80,G,"""http://facebook.com/KilledByPolice/posts/856678021027003""","""http://www.beaumontenterprise.com/news/article/BPD-cop-wounds-80-year-old-in-shootout-5578256.php"""
525,"June 25, 2014",NV,F/W,F,W,Mimi Goldberg,"""http://www.killedbypolice.net/victims/140521.jpg""",49,G,"""http://facebook.com/KilledByPolice/posts/856675611027244""","""http://www.reviewjournal.com/news/las-vegas/police-shoot-kill-woman-involved-stabbing-south-las-vegas"""
524,"June 23, 2014",MD,M/B,M,B,Samuel Shields,"""http://www.killedbypolice.net/victims/140520.jpg""",49,R,"""http://facebook.com/KilledByPolice/posts/856220574406081""","""http://www.wusa9.com/story/news/local/upper-marlboro/2014/06/23/man-dies-in-prince-georges-county-jail/11267077/"""
523,"June 23, 2014",TX,M/W,M,W,Ernest Wayne Rials,"""http://www.killedbypolice.net/victims/140519.jpg""",70,G,"""http://facebook.com/KilledByPolice/posts/855796644448474""","""http://www.kwkt.com/news/hamilton-police-involved-shooting-resulting-one-man-dead"""
522,"June 23, 2014",ND,M/W,M,W,Timothy Ray Bowling,"""http://www.killedbypolice.net/victims/140518.jpg""",31,G,"""http://facebook.com/KilledByPolice/posts/855411827820289""","""http://www.kxnet.com/story/25840453/dickinson-man-shot-and-killed-by-officers-after-high-speed-chase"""
521,"June 23, 2014",NC,M/W,M,W,Ray Barber,"""http://www.killedbypolice.net/victims/140517.jpg""",45,G,"""http://facebook.com/KilledByPolice/posts/855400534488085""","""http://www.wfmynews2.com/story/news/local/2014/06/22/man-barricaded-in-pleasant-garden-home/11241325/"""
520,"June 22, 2014",TX,M/B,M,B,Juan May,"""http://www.killedbypolice.net/victims/140516.jpg""",45,G,"""http://facebook.com/KilledByPolice/posts/854911727870299""","""http://www.nbcdfw.com/news/local/One-Dead-in-Shooting-Outside-Duncanville-Restaurant-264153141.html"""
519,"June 22, 2014",CA,M/L,M,L,Jose Cardenas,"""http://www.killedbypolice.net/victims/140515.jpg""",22,G,"""http://facebook.com/KilledByPolice/posts/854907357870736""","""http://celebrityexaminer.com/2014/06/22/family-dispute-leads-officer-involved-shooting/"""
518,"June 21, 2014",KY,M/W,M,W,Douglas M. Seaton,"""http://www.killedbypolice.net/victims/140514.jpg""",35,G,"""http://facebook.com/KilledByPolice/posts/854545594573579""","""http://www.14news.com/story/25837880/officer-involved-shooting-in-madisonville"""
517,"June 21, 2014",SC,M/B,M,B,Denzell Curnell,"""http://www.killedbypolice.net/victims/140513.jpg""",19,G,"""http://facebook.com/KilledByPolice/posts/854477087913763""","""http://www.postandcourier.com/article/20140621/PC16/140629818/1180/sled-investigating-fatal-shooting-in-charleston"""
516,"June 21, 2014",CA,M/PI,M,PI,James Moala Kofu,"""http://www.killedbypolice.net/victims/140512.jpg""",22,G,"""http://facebook.com/KilledByPolice/posts/854474231247382""","""http://www.sbsun.com/general-news/20140621/fontana-police-shoot-kill-armed-man-in-san-bernardino"""
515,"June 21, 2014",MI,M/W,M,W,John Kapeluch,,54,G,"""http://facebook.com/KilledByPolice/posts/854315551263250""","""http://www.macombdaily.com/general-news/20140621/man-fatally-shot-by-sterling-heights-police"""
514,"June 20, 2014",TX,M/B,M,B,Ismael Sadiq,"""http://www.killedbypolice.net/victims/140510.jpg""",30,G,"""http://facebook.com/KilledByPolice/posts/853886431306162""","""http://crimeblog.dallasnews.com/2014/06/garland-police-investigating-officer-involved-shooting.html/"""
513,"June 20, 2014",NE,M/W,M,W,Jason T. Van Buskirk,"""http://www.killedbypolice.net/victims/140509.jpg""",32,G,"""http://facebook.com/KilledByPolice/posts/853634931331312""","""http://www.kotanow.com/story/25828798/suspect-killed-after-firing-shots-at-nebraska-state-trooper"""
512,"June 20, 2014",CA,M/I,M,I,Ray Dakota Scholfield,"""http://www.killedbypolice.net/victims/140508.jpg""",23,G,"""http://facebook.com/KilledByPolice/posts/853627034665435""","""http://www.krcrtv.com/suspect-killed-in-officerinvolved-shooting/26584398"""
511,"June 20, 2014",GA,M/B,M,B,Royce Flournoy,,50,G,"""http://facebook.com/KilledByPolice/posts/853615694666569""","""http://www.wsbtv.com/news/news/local/dekalb-police-man-shot-killed-officer-after-pullin/ngPW7/"""
510,"June 20, 2014",TX,M/L,M,L,Carlos Hernandez,,45,G,"""http://facebook.com/KilledByPolice/posts/853580691336736""","""http://www.ksat.com/news/officer-involved-in-west-side-shooting/26580184"""
509,"June 20, 2014",WA,M/W,M,W,Thomas D. Rogers,"""http://www.killedbypolice.net/victims/140505.jpg""",36,G,"""http://facebook.com/KilledByPolice/posts/853577874670351""","""http://seattletimes.com/html/localnews/2023885357_apxportorchardpoliceshooting.html"""
508,"June 19, 2014",SC,M  ,M,unknown,William Workman Jr. 32,,unknown,G,"""http://facebook.com/KilledByPolice/posts/853376178023854""","""http://www.thestate.com/2014/06/19/3518239/sled-called-to-investigate-horry.html"""
507,"June 19, 2014",FL,M/L,M,L,Jason Michael Carulla,"""http://www.killedbypolice.net/victims/140503.jpg""",17,G,"""http://facebook.com/KilledByPolice/posts/853372091357596""","""http://www.nbcmiami.com/news/local/Police-Investigating-Shooting-Near--263916091.html"""
506,"June 19, 2014",NC,M  ,M,unknown,Darrell Haymon,,53,G,"""http://facebook.com/KilledByPolice/posts/853175294710609""","""http://www.wral.com/hope-mills-police-kill-man-during-domestic-dispute/13747518/"""
505,"June 19, 2014",CA,M  ,M,unknown,Paul Westbrook,,37,G,"""http://facebook.com/KilledByPolice/posts/853054164722722""","""http://www.news10.net/story/news/local/sacramento-central/2014/06/19/police-knife-wielding-suspect-fatally-shot-by-officers/10838153/"""
504,"June 19, 2014",NC,M/B,M,B,Devaron Ricardo Wilburn,"""http://www.killedbypolice.net/victims/140500.jpg""",21,G,"""http://facebook.com/KilledByPolice/posts/853041854723953""","""http://www.charlotteobserver.com/2014/06/19/4988816/police-kill-man-wanted-for-firing.html#.U6L0gZRX-uY"""
503,"June 18, 2014",SC,M  ,M,unknown,Kenneth Killingsworth,,68,V,"""http://facebook.com/KilledByPolice/posts/1166156500079152""","""http://www.wmbfnews.com/story/25810168/man-struck-and-killed-while-riding-moped-in-mullins"""
502,"June 17, 2014",WA,M/W,M,W,Jonathan Whitehead,"""http://www.killedbypolice.net/victims/140499.jpg""",33,G,"""http://facebook.com/KilledByPolice/posts/851740534854085""","""http://seattletimes.com/html/localnews/2023861108_bridgeshootingxml.html"""
501,"June 16, 2014",OK,M/W,M,W,Joshua Stand,"""http://www.killedbypolice.net/victims/140498.jpg""",35,G,"""http://facebook.com/KilledByPolice/posts/851267358234736""","""http://www.kjrh.com/bartlesvillelive/suspect-shot-down-in-nowata-county-oklahoma-highway-patrol-troopers-respond-for-investigation"""
500,"June 16, 2014",GA,M/B,M,B,John Schneider,"""http://www.killedbypolice.net/victims/140497.jpg""",24,G,"""http://facebook.com/KilledByPolice/posts/851242731570532""","""http://www.ajc.com/news/news/report-bank-robbery-suspect-killed-in-lawrencevill/ngL4H/"""
499,"June 15, 2014",MD,M  ,M,unknown,Eric Harris,,30,G,"""http://facebook.com/KilledByPolice/posts/850800528281419""","""http://www.baltimoresun.com/news/maryland/crime/blog/bs-md-ci-police-involved-shooting-20140615,0,956400.story"""
498,"June 15, 2014",FL,M/W,M,W,Anthony Lynn Skyles,"""http://www.killedbypolice.net/victims/140495.jpg""",34,G,"""http://facebook.com/KilledByPolice/posts/850440361650769""","""http://mynews13.com/content/news/cfnews13/news/article.html/content/news/articles/cfn/2014/6/15/police_shoots_man_wi.html"""
497,"June 14, 2014",CA,M  ,M,unknown,Gregory Johnson,,67,G,"""http://facebook.com/KilledByPolice/posts/851162514911887""","""http://www.turnto23.com/news/local-news/kcso-investigating-officer-involved-shooting-near-center-and-descanso-streets"""
496,"June 14, 2014",IL,M/W,M,W,Jason A. Moore,"""http://www.killedbypolice.net/victims/140493.jpg""",40,G,"""http://facebook.com/KilledByPolice/posts/850849038276568""","""http://www.pjstar.com/article/20140614/NEWS/140619439"""
495,"June 14, 2014",NV,M/W,M,W,Anthony Gustave Nelson,"""http://www.killedbypolice.net/victims/140492.jpg""",40,G,"""http://facebook.com/KilledByPolice/posts/850173808344091""","""http://www.rgj.com/story/news/crime/2014/06/13/shooting-suspect-leading-officers-us-chase/10512519/?sf27337772=%5B%22%5B%271%27%5D%22%5D"""
494,"June 14, 2014",CO,M/L,M,L,Victor Hernandez,"""http://www.killedbypolice.net/victims/140491.jpg""",21,G,"""http://facebook.com/KilledByPolice/posts/850170688344403""","""http://www.greeleytribune.com/news/11822434-113/police-greeley-gunfire-injured"""
493,"June 14, 2014",TX,M/B,M,B,Jason Harrison,"""http://www.killedbypolice.net/victims/140490.jpg""",38,G,"""http://facebook.com/KilledByPolice/posts/850055465022592""","""http://crimeblog.dallasnews.com/2014/06/dallas-police-fatally-shoot-man-after-altercation-in-red-bird.html/"""
492,"June 14, 2014",MS,M/B,M,B,Frank Rhodes,"""http://www.killedbypolice.net/victims/140489.jpg""",61,G,"""http://facebook.com/KilledByPolice/posts/849831858378286""","""http://www.sunherald.com/2014/06/14/5649635/officials-investigating-late-night.html"""
491,"June 13, 2014",TX,M/L,M,L,Joe Hernandez,,17,G,"""http://facebook.com/KilledByPolice/posts/849233735104765""","""http://www.star-telegram.com/2014/06/13/5898139/burglary-suspect-shot-by-fort.html"""
490,"June 13, 2014",WV,M/W,M,W,Timothy Hill,"""http://www.killedbypolice.net/victims/140487.jpg""",18,G,"""http://facebook.com/KilledByPolice/posts/849192121775593""","""http://www.register-herald.com/latestnews/x1760100810/One-dead-following-officer-involved-shooting-in-Mercer"""
489,"June 12, 2014",LA,M/W,M,W,Larry Allan Jerrils,"""http://www.killedbypolice.net/victims/140486.jpg""",58,G,"""http://facebook.com/KilledByPolice/posts/848848201809985""","""http://www.shreveporttimes.com/article/20140613/NEWS03/306130024/Man-dies-officer-involved-shooting-Bossier-City"""
488,"June 12, 2014",OR,M/W,M,W,Nicholas Glendon Davis,"""http://www.killedbypolice.net/victims/140485.jpg""",23,G,"""http://facebook.com/KilledByPolice/posts/848344098527062""","""http://www.kgw.com/news/Police-shooting-SE-Portland-262872181.html"""
487,"June 11, 2014",CA,M/W,M,W,Steven Kellog Neuroth,"""http://www.killedbypolice.net/victims/140484.jpg""",55,R,"""http://facebook.com/KilledByPolice/posts/974554895905981""","""http://www.ukiahdailyjournal.com/news/ci_27248614/claim-filed-against-mendocino-county-june-death-inmate"""
486,"June 11, 2014",CA,M/L,M,L,Miguel Moreno Torrez,,22,G,"""http://facebook.com/KilledByPolice/posts/848244505203688""","""http://www.fresnobee.com/2014/06/11/3973467/police-at-officer-involved-shooting.html?sp=%2F99%2F406%2F"""
485,"June 11, 2014",NY,M/W,M,W,Travis Tellone,"""http://www.killedbypolice.net/victims/140482.jpg""",30,R,"""http://facebook.com/KilledByPolice/posts/848019041892901""","""http://www.lohud.com/story/news/crime/2014/06/11/yonkers-man-dies-foot-chase/10326199/"""
484,"June 11, 2014",OR,M/W,M,W,Earl Carlson Harris,"""http://www.killedbypolice.net/victims/140481.jpg""",73,G,"""http://facebook.com/KilledByPolice/posts/847966901898115""","""http://www.oregonlive.com/pacific-northwest-news/index.ssf/2014/06/deputies_kill_armed_73-year-ol.html"""
483,"June 11, 2014",OR,M/W,M,W,Travis Blake Utley,"""http://www.killedbypolice.net/victims/140480.jpg""",38,G,"""http://facebook.com/KilledByPolice/posts/847850205243118""","""http://www.oregonlive.com/milwaukie/index.ssf/2014/06/shots_fired_at_32nd_avenue_and.html"""
482,"June 11, 2014",NV,M/W,M,W,Ryan Allen Marone,"""http://www.killedbypolice.net/victims/140479.jpg""",37,G,"""http://facebook.com/KilledByPolice/posts/847728938588578""","""http://www.reviewjournal.com/news/crime-courts/henderson-police-officer-wounded-suspect-killed-morning-shooting"""
481,"June 10, 2014",NV,M/W,M,W,Jerad Miller,"""http://www.killedbypolice.net/victims/140478.jpg""",31,G,"""http://facebook.com/KilledByPolice/posts/847410448620427""","""http://www.reviewjournal.com/news/las-vegas/official-police-not-wife-killed-jerad-miller"""
480,"June 10, 2014",AL,M/B,M,B,Roylee Vell Dixon,"""http://www.killedbypolice.net/victims/140477.jpg""",48,G,"""http://facebook.com/KilledByPolice/posts/847390771955728""","""http://www.al.com/news/tuscaloosa/index.ssf/2014/06/tuscaloosa_deputy_kills_moundv.html"""
479,"June 10, 2014",CA,M/L,M,L,Michael V. Gutierrez,,31,G,"""http://facebook.com/KilledByPolice/posts/847250135303125""","""http://ktla.com/2014/06/10/man-shot-killed-by-police-officers-in-colton/#axzz34G4neQ9s"""
478,"June 10, 2014",MO,M/W,M,W,John Thomas,"""http://www.killedbypolice.net/victims/140475.jpg""",25,G,"""http://facebook.com/KilledByPolice/posts/847247928636679""","""http://www.kspr.com/news/local/breaking-news-man-killed-in-officerinvolved-shooting-in-cassville-missouri/21051620_26418706"""
477,"June 10, 2014",GA,M/B,M,B,Broderick Johnson,"""http://www.killedbypolice.net/victims/140474.jpg""",21,G,"""http://facebook.com/KilledByPolice/posts/847117841983021""","""http://www.11alive.com/story/news/local/chamblee/2014/06/10/chamblee-autozone-robbery/10269415/"""
476,"June 9, 2014",OK,M/W,M,W,Roc LaRue,"""http://www.killedbypolice.net/victims/140473.jpg""",43,G,"""http://facebook.com/KilledByPolice/posts/847106048650867""","""http://newsok.com/shooting-reported-in-northwest-oklahoma-city/article/4894106"""
475,"June 9, 2014",NM,M/W,M,W,Troy Kirkpatrick,"""http://www.killedbypolice.net/victims/140472.jpg""",24,G,"""http://facebook.com/KilledByPolice/posts/846888708672601""","""http://www.koat.com/news/man-dead-in-carlsbad-policeinvolved-shooting/26404488#!WQFrh"""
474,"June 9, 2014",MS,M/B,M,B,Emanuel JeanBaptiste,"""http://www.killedbypolice.net/victims/140471.jpg""",29,G,"""http://facebook.com/KilledByPolice/posts/846655245362614""","""http://blog.gulflive.com/mississippi-press-news/2014/06/mba_investigating_fatal_shooti.html"""
473,"June 8, 2014",NM,M/L,M,L,Victor Villalpando,"""http://www.killedbypolice.net/victims/140470.jpg""",16,G,"""http://facebook.com/KilledByPolice/posts/846272248734247""","""http://krqe.com/2014/06/08/nmsp-investigates-espanola-police-shooting/"""
472,"June 8, 2014",AZ,M/W,M,W,Daniel Best,"""http://www.killedbypolice.net/victims/140469.jpg""",34,T,"""http://facebook.com/KilledByPolice/posts/846270365401102""","""http://www.azfamily.com/news/Naked-man-dies-after-police-confrontation-in-Gilbert-262307161.html"""
471,"June 7, 2014",MD,F/B,F,B,Angela Beatrice Randolph,,38,G,"""http://facebook.com/KilledByPolice/posts/845778282116977""","""http://www.wbaltv.com/news/police-investigate-mta-officerinvolved-shooting-at-cromwell-light-rail-station/26384134#!V4xVM"""
470,"June 7, 2014",PA,M/W,M,W,Kristopher Barkus,"""http://www.killedbypolice.net/victims/140467.jpg""",25,G,"""http://facebook.com/KilledByPolice/posts/845585175469621""","""http://www.wpxi.com/news/news/local/police-shooting-happened-state-troopers-butler-tow/ngGKx/"""
469,"June 7, 2014",VA,M/B,M,B,David Latham,"""http://www.killedbypolice.net/victims/140466.jpg""",35,G,"""http://facebook.com/KilledByPolice/posts/845550438806428""","""http://hamptonroads.com/2014/06/uncle-man-shot-norfolk-police-friday-has-died"""
468,"June 7, 2014",TN,M/B,M,B,Lonnie Flemming,"""http://www.killedbypolice.net/victims/140465.jpg""",31,G,"""http://facebook.com/KilledByPolice/posts/845503312144474""","""http://www.local8now.com/home/headlines/KPD-officer-shot-in-East-KNoxville-262228291.html"""
467,"June 7, 2014",NE,M/W,M,W,John Tilley,"""http://www.killedbypolice.net/victims/140464.jpg""",48,G,"""http://facebook.com/KilledByPolice/posts/845501995477939""","""http://www.omaha.com/news/year-old-killed-in-officer-involved-shooting-in-bellevue/article_55f2ae9e-ee4b-11e3-bde0-0017a43b2370.html"""
466,"June 7, 2014",ID,M/W,M,W,Thomas White,"""http://www.killedbypolice.net/victims/140463.jpg""",28,G,"""http://facebook.com/KilledByPolice/posts/845498058811666""","""http://www.cdapress.com/news/local_news/article_ce86a89e-ee0d-11e3-997e-001a4bcf887a.html"""
465,"June 6, 2014",CO,M/W,M,W,Paul Alan L'Herault,,50,G,"""http://facebook.com/KilledByPolice/posts/845260922168713""","""http://www.denverpost.com/news/ci_25915063/aurora-officer-involved-shooting-investigated"""
464,"June 6, 2014",GA,M/W,M,W,Dennis Ronald Marx,"""http://www.killedbypolice.net/victims/140461.jpg""",48,G,"""http://facebook.com/KilledByPolice/posts/845064352188370""","""http://www.11alive.com/story/news/local/cumming/2014/06/06/shots-fired-forsyth-courthouse/10062865/"""
463,"June 6, 2014",FL,M/B,M,B,Steven Thompson,"""http://www.killedbypolice.net/victims/140460.jpg""",26,G,"""http://facebook.com/KilledByPolice/posts/844972438864228""","""http://www.nbcmiami.com/news/local/Armed-Robbery-Suspect-Killed-in-Deputy-Involved-Shooting-in-Lauderhill-262095001.html"""
462,"June 5, 2014",CA,M/W,M,W,Glen Griggs,"""http://www.killedbypolice.net/victims/140459.jpg""",53,G,"""http://facebook.com/KilledByPolice/posts/844538288907643""","""http://www.mercurynews.com/crime-courts/ci_25904674/sunnyvale-officer-involved-shooting-reported-near-fair-oaks"""
461,"June 5, 2014",SD,M/W,M,W,Harold Murphy,"""http://www.killedbypolice.net/victims/140458.jpg""",35,G,"""http://facebook.com/KilledByPolice/posts/844374148924057""","""http://www.thepublicopinion.com/news/associated_press/south_dakota/suspect-dead-after-shootout-with-rapid-city-police/article_a73f1ecd-77ce-59a2-87fe-802b1cace07c.html"""
460,"June 4, 2014",FL,M/B,M,B,Thomas Dewitt Johnson,"""http://www.killedbypolice.net/victims/140457.jpg""",28,G,"""http://facebook.com/KilledByPolice/posts/844197495608389""","""http://www.actionnewsjax.com/content/topstories/story/JSO-Suspect-dead-in-officer-involved-shooting-on/1j_oyW1mck-hSOaXBuSdqA.cspx"""
459,"June 4, 2014",UT,M/W,M,W,Kristopher Chase Simmons,"""http://www.killedbypolice.net/victims/140456.jpg""",35,G,"""http://facebook.com/KilledByPolice/posts/844125605615578""","""http://www.standard.net/News/2014/06/04/BREAKING-SWAT-standoff-in-West-Haven.html"""
458,"June 4, 2014",VA,M/B,M,B,Lawrence H. Faine,,72,G,"""http://facebook.com/KilledByPolice/posts/844120992282706""","""http://wavy.com/2014/06/04/suspect-injured-in-officer-involved-shooting/"""
457,"June 4, 2014",KS,M/W,M,W,Timothy Ronald Lloyd,,56,G,"""http://facebook.com/KilledByPolice/posts/844042862290519""","""http://ksn.com/2014/06/04/possible-officer-involved-shooting/"""
456,"June 4, 2014",CA,F/L,F,L,Yanira Serrano-Garcia,"""http://www.killedbypolice.net/victims/140453.jpg""",18,G,"""http://facebook.com/KilledByPolice/posts/843909808970491""","""http://www.nbcbayarea.com/news/local/San-Mateo-County-Sheriff-Kills-Teen-in-Half-Moon-Bay-261816771.html"""
455,"June 2, 2014",KS,M/W,M,W,Michael Kevin Kleinbeck,"""http://www.killedbypolice.net/victims/140452.jpg""",52,G,"""http://facebook.com/KilledByPolice/posts/842848722409933""","""http://www.kansas.com/2014/06/02/3488924/man-killed-in-officer-involved.html"""
454,"June 2, 2014",AZ,M/L,M,L,Jose Luis Arambula,"""http://www.killedbypolice.net/victims/140451.jpg""",31,G,"""http://facebook.com/KilledByPolice/posts/842841839077288""","""http://www.nogalesinternational.com/news/bp-agent-kills-suspect-who-allegedly-made-threatening-move/article_98ecc588-eaa2-11e3-94f7-0019bb2963f4.html"""
453,"June 2, 2014",SC,F/W,F,W,Deborah A. McCollum,,52,G,"""http://facebook.com/KilledByPolice/posts/842601165768022""","""http://www.aikenstandard.com/article/20140602/AIK0102/140609933/1004/sled-one-person-dead-after-officer-involved-shooting"""
452,"June 2, 2014",PA,M/B,M,B,Frank McQueen,"""http://www.killedbypolice.net/victims/140449.jpg""",34,G,"""http://facebook.com/KilledByPolice/posts/842552539106218""","""http://www.nbcphiladelphia.com/news/local/Officer-Shot-in-Chester-261477111.html"""
451,"June 2, 2014",SC,M/W,M,W,Jordan Franklin Browder,"""http://www.killedbypolice.net/victims/140448.jpg""",22,G,"""http://facebook.com/KilledByPolice/posts/842542909107181""","""http://www.wyff4.com/news/dispatchers-deputyinvolved-shooting-under-investigation-at-gas-station/26282954#!TFnpq"""
450,"June 2, 2014",NC,M/W,M,W,Drew Marian Spencer,"""http://www.killedbypolice.net/victims/140447.jpg""",21,G,"""http://facebook.com/KilledByPolice/posts/842454935782645""","""http://www.hickoryrecord.com/news/hickory-police-man-killed-in-officer-involved-shooting/article_701d15ba-ea50-11e3-ad29-001a4bcf6878.html"""
449,"May 31, 2014",MO,M/W,M,W,Brandon Ellingson,"""http://www.killedbypolice.net/victims/140446.jpg""",20,R,"""http://facebook.com/KilledByPolice/posts/916593435035461""","""http://www.kansascity.com/news/state/missouri/article2264722.html"""
448,"May 31, 2014",KS,M/B,M,B,Taylor Rand Rock,"""http://www.killedbypolice.net/victims/140445.jpg""",22,G,"""http://facebook.com/KilledByPolice/posts/841876609173811""","""http://www.kwch.com/news/local-news/multiple-agencies-assisting-with-cowley-county-incident/26272050"""
447,"May 31, 2014",NJ,M/B,M,B,Etoine Baucum,"""http://www.killedbypolice.net/victims/140444.jpg""",44,G,"""http://facebook.com/KilledByPolice/posts/841521669209305""","""http://www.nj.com/passaic-county/index.ssf/2014/05/paterson_man_point_gun_at_cop_is_shot_and_killed_police_say.html"""
446,"May 31, 2014",CA,M/W,M,W,Brian Scott Hiatt,"""http://www.killedbypolice.net/victims/140443.jpg""",49,G,"""http://facebook.com/KilledByPolice/posts/841461682548637""","""http://www.turlockjournal.com/section/15/article/25974/"""
445,"May 31, 2014",NC,M/B,M,B,Sandy Jamel McCall,"""http://www.killedbypolice.net/victims/140442.jpg""",33,G,"""http://facebook.com/KilledByPolice/posts/841453402549465""","""http://www.wral.com/one-killed-in-officer-involved-shooting-in-raeford/13690585/"""
444,"May 31, 2014",KY,M  ,M,unknown,Larry Smith,,61,G,"""http://facebook.com/KilledByPolice/posts/841321675895971""","""http://www.wkyt.com/wymt/home/headlines/Police-on-scene-of-standoff-in-Perry-County-261341691.html"""
443,"May 31, 2014",VA,M/W,M,W,James Andrew Brown II,"""http://www.killedbypolice.net/victims/140440.jpg""",29,G,"""http://facebook.com/KilledByPolice/posts/841314922563313""","""http://hamptonroads.com/2014/05/two-officers-are-shot-one-suspect-dead-norfolk"""
442,"May 30, 2014",IN,M/B,M,B,Quintico Goolsby,"""http://www.killedbypolice.net/victims/140438.jpg""",36,G,"""http://facebook.com/KilledByPolice/posts/841035982591207""","""http://www.wthr.com/story/25655412/2014/05/30/friends-say-suspect-was-fearful-before-friday-morning-shooting"""
441,"May 30, 2014",NE,M/W,M,W,Douglas DaMoude,"""http://www.killedbypolice.net/victims/140437.jpg""",64,G,"""http://facebook.com/KilledByPolice/posts/841019592592846""","""http://www.ketv.com/news/man-killed-in-officerinvolved-shooting/26253574#!SEhtF"""
